profile_id;profile_name;favorite;gender;province;city;birthdate;age;dt_online;is_fake;profile_image;hot;city_id;aboutme;relationship;length;looking_for
239503;Zonzeeseks;289;Vrouw;Zuid-Holland;;1978-04-14;47;2025-10-02 08:39:08;1;https://16hl07csd16.nl/cdn/pics/3/9503/239503/3ce9f_300x300_0.jpg;X;21;Gek op zon, zee en seks! Dat strand hoeft van mij niet perse, dat zand gaat toch overal zitten op plekken waar je niet op zit te wachten en waar je het een week later nog terug vind haha. Ik ben een gescheiden vrouw die op zoek is naar intimiteit. Een vaste relatie daar zit ik even niet op te wachten, maar de seks daar heb ik wel erge behoefte aan. Dus ben jij op zoek naar een seks maatje, of misschien een leuke vriendin met extra's, dan sta ik voor je klaar!;Gescheiden;165-170;Man
198512;Fingerlickinggood;289;Vrouw;;;1999-01-24;26;2025-10-03 01:23:07;1;https://16hl07csd16.nl/cdn/pics/12/8512/198512/32e80_300x300_0.jpg;X;1;Ik zie er wel uit als een wilde meid maar wat seks betreft loop ik echt achter volgens mij. Ik hoor de wildste verhalen van mijn vriendinnen en dan vraag ik me toch af wat ik nou verkeerd doe. Dus hierbij een oproepje voor een seksleraar. Heb je veel ervaring en denk je dat je dit stoute meisje wel wat nieuws kan leren? Ik wil graag mijn diploma behalen hoor.;Vrijgezel;170-175;Man
188;Juulkeuitbrabant;289;Vrouw;Noord-Brabant;Geffen;1970-07-17;55;2025-09-04 18:57:24;1;https://16hl07csd16.nl/cdn/pics/88/188/188/27cc_300x300_0.jpg;Y;11211;Volslanke dame wil graag hard genomen worden door 1 of meerdere mannen.;Vrijgezel;165-170;Man
554768;Tuinsex;288;Vrouw;;;1948-11-08;76;2025-10-03 09:45:19;1;https://16hl07csd16.nl/cdn/pics/68/4768/554768/89e20_300x300_0.jpg;X;1;"Om maar meteen met de deur in huis te vallen; ik heb een zeer lichte mentale beperking, waardoor ik twee keer per week begeleiding krijg bij mij thuis. Maar voor andere personen is dit eigenlijk niet merkbaar. 
Wanneer het weer het toelaat, ben ik graag actief in de tuin. Het verzorgen van mijn bloemen en hegje is dan ook een grote passie van mij. 
Vaginale sex is voor mij in sommige gevallen niet eenvoudig, maar wat mij érg opwindt is om in de tuin betast te worden na zonsondergang. En mocht jouw jongeheer goed schoon zijn, dan mag jij best oraal tot een hoogtepunt komen. 
Overigens niemand die het ziet, want uit voorzorg heb ik extra hoge schuttingen.";Weduwe/Weduwnaar;165-170;Man
408046;Oostblokfiguur;288;Vrouw;;;1991-09-09;34;2025-10-03 08:09:05;1;https://16hl07csd16.nl/cdn/pics/46/8046/408046/660fe_300x300_0.jpg;X;1;Oorspronkelijk uit Bulgarije maar al weer zo lang in Nederland dat ik eigenlijk niet beter weet. Ik kom uit een hele lange relatie en moet dus wel weer even wennen aan het feit dat ik single ben. Nu kan ik ook een beetje kijken wat ik wil en waar ik van houd. Sowieso wil ik wel gewoon lekker seks kunnen hebben maar zonder elkaar te claimen. Gewoon wanneer we zin hebben zeg maar. Wat denk je er van?;Vrijgezel;170-175;Man
432631;Welkeovergang;287;Vrouw;;;1970-09-23;55;2025-10-03 00:16:12;1;https://16hl07csd16.nl/cdn/pics/31/2631/432631/6c107_300x300_0.jpg;X;1;Ik snap niet wat er met al die mensen aan de hand is die zeggen dat ze in de overgang zitten. Heel je leven houd je van seks en ineens is dat helemaal over? Daar geloof ik geen snars van! Ik zelf heb in ieder geval nergens last van en ben nog net zo geil als vroeger. Misschien zelfs nog geiler! Welke leuke man heeft er eens zin om lekker helemaal los te gaan met mij en elkaar eens heerlijk te verwennen?;Vrijgezel;170-175;Man
407566;Sport&Sex;287;Vrouw;;;1994-03-13;31;2025-10-02 20:31:10;1;https://16hl07csd16.nl/cdn/pics/66/7566/407566/65f1e_300x300_0.jpg;X;1;Als je op zoek bent naar een meid met uithoudingsvermogen, dan hoef je niet meer verder te zoeken. Ik ben namelijk echt dol op sporten en seks hebben. Die dingen gaan ook prima samen. Ik zal je lekker verslinden in bed en er voor zorgen dat je de volgende ochtend overal spierpijn hebt hihi. Dan zou ik je die volgende ochtend lekker een massage kunnen geven en je meenemen onder de warme douche. Lijkt je dat wat?;Vrijgezel;165-170;Man
387917;Vakerdandat;287;Vrouw;;;1994-08-30;31;2025-10-03 00:53:03;1;https://16hl07csd16.nl/cdn/pics/17/7917/387917/6125d_300x300_0.jpg;X;1;Mijn ex heeft de relatie verbroken omdat hij mij niet bij kon houden. Niet qua samenzijn en wonen maar qua seks. Ik ben een vrouw die het liefst minimaal twee keer per dag een keer geneukt of verwent wil worden. Maar hij was altijd maar moe van zijn werk. Nou daar had ik niet genoeg aan, hij deed het dan wel maar hij kwam dan zelf niet eens klaar. Ik zoek dus iemand die wel ook plezier beleeft aan veel seks.;Vrijgezel;165-170;Man
249054;San1979;287;Vrouw;;;1979-01-21;46;2025-10-03 00:42:52;1;https://16hl07csd16.nl/cdn/pics/54/9054/249054/3f3ee_300x300_0.jpg;X;1;"Ik ben gek op honden, ik ga er vaak op uit met mijn hond om heerlijke wandelingen te maken in de natuur.
Daar kan ik zo van genieten.
Ik zou dat ook graag doen met een leuke man.
Misschien wel gezellig picknicken, flesje wijn mee.
Of heerlijk naar het strand dus, en dan een duinpannetje opzoeken.";Vrijgezel;165-170;Man
4825;Fabiennekke;287;Vrouw;;;1978-09-27;47;2025-10-03 09:39:08;1;https://16hl07csd16.nl/cdn/pics/25/4825/4825/39e9_300x300_0.jpg;X;1;Ik heb al een aardig rugzakje zeggen velen tegen mij. Door een auto ongeval ben ik mijn man en kindje verloren. Dit is alweer een aantal jaar geleden gebeurd en met behulp van professionele gesprekken ben ik er weer bovenop gekrabbeld. Ze zullen altijd een plekje in mijn hart hebben, maar ik heb ook een plekje in mijn hart weer voor een nieuwe man in mijn leven. Ik wil niet eeuwig alleen blijven. Deze site leek me een hele mooie manier om een lieve en warme man te vinden.;Vrijgezel;170-175;Man
312414;Vrijmetvera;286;Vrouw;;;1980-03-09;45;2025-10-03 00:18:11;1;https://16hl07csd16.nl/cdn/pics/14/2414/312414/4eb6e_300x300_0.jpg;X;1;"Mijn relatie is onlangs verbroken en ik geniet momenteel met volle teugen van mijn herwonnen vrijheden. Momenteel ben ik niet van plan om mij weer te binden aan een man maar ik mis de seks enorm. 
Ik zoek een gezellige actieve man voor ongeremde seks. Wel de lusten, maar niet de lasten.
Als persoon ben ik vrolijk en attent. Bij mij kom je werkelijk niets tekort.";Vrijgezel;160-165;Man
262084;Twinshere;286;Vrouw;;;1989-09-06;36;2025-10-03 01:15:04;1;https://16hl07csd16.nl/cdn/pics/84/2084/262084/426d4_300x300_0.jpg;X;1;Ik ben Samantha, één van de vriendinnen tweeling. Mijn beste vriendin Yorinde en ik zijn op zoek naar een leuke vent die wat spannends met ons wil beleven. Een heerlijke trio of misschien nog wel meer. Wie weet, wij staan voor veel open! We hebben het liefst een wat sportievere man. Die hebben namelijk meestal ook een wat langer uithoudingsvermogen wat altijd mooi is meegenomen in bed! Zorg ervoor dat je geen zwak hart hebt, want je gaat wat beleven met ons hoor!;Vrijgezel;170-175;Man
249480;Marcelle;286;Vrouw;;;1974-08-08;51;2025-05-24 22:03:09;1;https://16hl07csd16.nl/cdn/pics/80/9480/249480/3f598_300x300_0.jpg;Z;1;Ik had een nare scheiding maar gelukkig is het nu achter mij, ik had mijn minder leuke momenten maar toon dat nooit aan de wereld. Ik heb een eigen onderneming en zoek nu toch wel een gezellige date, spontaan maar met humor.;Gescheiden;165-170;Man
5091;Hua1971;286;Vrouw;Noord-Holland;Hoogkarspel;1971-05-07;54;2025-09-03 07:17:21;1;https://16hl07csd16.nl/cdn/pics/91/5091/5091/3af3_300x300_0.jpg;Y;11523;Jaren geleden al gedumpt door mijn man en daarna kon ik even geen man meer zien. Maar dan ook echt niet meer zien. Dus ook al jaren droog en daar ben ik nu wel klaar mee. Ben ook maar mens natuurlijk en je kunt je gevoel wel blijven wegstoppen, er komt een moment dan knap je. En dat moment ben ik wel een beetje nabij. Die ontploffing ervaar ik een keer liever met een leuke kerel dan. Iemand ook gewoon een keer zin in vrijblijvende gewone lekkere seks?;Gescheiden;160-165;Man
421802;Glitterkut;285;Vrouw;;;1990-03-24;35;2025-10-03 06:17:06;1;https://16hl07csd16.nl/cdn/pics/2/1802/421802/696ba_300x300_0.jpg;X;1;"Ik zag laatst dat je een soort zetpil voor vrouwen kan kopen. Die doe je dan in je kut, het lost daar op en de inhoud van de pil bestaat uit gouden glitters.
Als je op dat moment dus heerlijke seks hebt en een lekkere lul glijd naar binnen, dan zal hij eruit komen als of hij bekleed is met bladgoud.
Ik wil dat dus echt een keer proberen! Seks met een gouden glitter piemel, dat heb ik in ieder geval nog nooit gehad. 
Zo zijn er nog wel meer leuke hebbedingetjes op de markt die te maken hebben met erotiek. Zoals je merkt, ben ik wel fan van de speeltjes en accessoires tijdens het liefdesspel. Hou jij daar ook zo van en ben jij wel in voor wat nieuws te proberen? Of zit jij misschien al in gedachten bij een gouden piemel?";Vrijgezel;170-175;Man
221016;Meerspanningenseks;285;Vrouw;;;1997-05-08;28;2025-10-03 06:59:14;1;https://16hl07csd16.nl/cdn/pics/16/1016/221016/38668_300x300_0.jpg;X;1;Ik woon alleen met mijn lieve kat. We zijn allebei een beetje krols de laatste tijd. Ik vind het prima een avondje voor de buis, maar niet de hele tijd natuurlijk. Het wordt wel weer eens tijd voor een romantisch avondje dacht ik zo. En dat mag best een beetje uit de hand lopen haha. Te beginnen met een heerlijke knuffel, en te eindigen als de zon opkomt.;Vrijgezel;165-170;Man
204216;Zachtpoesje;285;Vrouw;;;1995-11-19;29;2025-10-03 04:40:04;1;https://16hl07csd16.nl/cdn/pics/16/4216/204216/344c8_300x300_0.jpg;X;1;Miauw. Dat hoor je mijn poesje nooit zeggen natuurlijk. Het is een heel lief poesje, lekker zacht ook nog. Ze heeft wel de neiging om vaak nat te worden en ze is heel speels. Zou je haar een keer willen aaien?;Vrijgezel;165-170;Man
3317;Nurlaila;285;Vrouw;;;1986-08-17;39;2025-10-03 08:13:06;1;https://16hl07csd16.nl/cdn/pics/17/3317/3317/3405_300x300_0.jpg;X;1;Hallo, ik ben Nurlaila, leuk dat je hier even op mijn profiel kijkt, ik ga je proberen te vertellen wie ik ben, een beetje eigenzinnig dat past wel bij mij, leergierig en enthouisast dat zijn dingen die mijn karakter wel kenmerken. Verder noem ik mezelf opgewekt en vrouwelijk willen noemen.;Vrijgezel;165-170;Man
215201;JustCurious;284;Vrouw;;;1996-12-20;28;2025-01-22 14:23:16;1;https://16hl07csd16.nl/cdn/pics/1/5201/215201/36fb1_300x300_0.jpg;Z;1;Ik ben een beetje een vrije vogel. Je moet mij niet al teveel verplichtingen opleggen, anders verzuip ik. Ik heb een positieve aard, en ik help anderen graag verder als zij vastgelopen zijn. Ik ben heel spontaan, en ik heb een goed gevoel voor humor denk ik. Lachen is zo belangrijk in het leven. Wie wil er met mij mee lachen? Gaan we samen lachend door het leven.;Vrijgezel;170-175;Man
206494;Volinhetleven;284;Vrouw;;;1992-10-25;32;2025-09-23 20:22:20;1;https://16hl07csd16.nl/cdn/pics/94/6494/206494/34dae_300x300_0.jpg;Y;1;Ik ga mezelf even netjes voorstellen,  ik heet Lotte en ik geniet volop van het leven. Ik ben sportief, verzorgd en geschoren. Ik ben gek op Italië als vakantieland, lekker genieten van cultuur, zon, zee strand en heerlijk eten en drinken. Maar ik voel toch een leegte in mijn leven. Misschien kom jij die invullen?;Vrijgezel;165-170;Man
18982;AutoRitje;284;Vrouw;;;1967-09-13;58;2025-10-03 00:10:42;1;https://16hl07csd16.nl/cdn/pics/82/8982/18982/7136_300x300_0.jpg;X;1;Ik ben auto verkoopster van een duur merk. Mag dus vaak ook leuke testritjes maken of een auto mee naar huis nemen. Nu lijkt het mij eens leuk om een man te laten zien hoe ik daar in rij en wie weet wat we nog meer in de auto kunnen doen. Zin om een ritje mee te gaan?;Gescheiden;170-175;Man
3923;ErinaVogel;284;Vrouw;;;1971-07-02;54;2025-10-03 01:49:06;1;https://16hl07csd16.nl/cdn/pics/23/3923/3923/3663_300x300_0.jpg;X;1;Ben een single dame, 1,67, kort donker haar, groene ogen en slank postuur. Hou van uit eten, rode wijn, tennis, hardlopen en lezen. Films kijken op mijn tablet vind ik ook leuk. Ik ben een voorzichtig type, soms verlegen, maar wil wel graag de eerste stap zetten naar iets nieuws;Vrijgezel;165-170;Man
314143;Geilinzepen;283;Vrouw;;;1977-09-02;48;2025-10-03 01:07:08;1;https://16hl07csd16.nl/cdn/pics/43/4143/314143/4f22f_300x300_0.jpg;X;1;"Wat zou ik eens heerlijk verwend willen worden door een aardige man.
Mijn eigen vent heb ik al een tijd geleden een streep door gezet.
Ik heb sommige hele simpele fantasieën nog nooit uitgevoerd.
Denk hierbij aan, seksen onder de douche bijvoorbeeld.
Ik vind dat zo lekker. Lekker elkaar uitgebreid inzepen en opgeilen, mmm";Gehuwd;165-170;Man
237455;BrendaVL;283;Vrouw;;;1982-05-10;43;2025-06-29 08:00:47;1;https://16hl07csd16.nl/cdn/pics/55/7455/237455/3c69f_300x300_0.jpg;0;1;Ik ben nu al een tijdje op zoek naar een leuke man helaas blijft het bij een babbeltje. Ik denk dat dit mijn laatste optie is via hier. Ik ben lief, warm en avontuurlijk. Bij deze lijkt het mij leuk om een man te vinden die zich ook daarin herkent? Ik wacht het in spanning af.;Vrijgezel;165-170;Man
198976;ChantilaTequila;283;Vrouw;;;1990-05-11;35;2025-10-03 00:35:05;1;https://16hl07csd16.nl/cdn/pics/76/8976/198976/33050_300x300_0.jpg;X;1;Misschien zie ik er zo in mijn pyjama broek wel heel saai uit. Die rustige kant bezit ik ook, maar ik heb ook zo mijn losbollige kant. Ik vind het geweldig om op stap te gaan en shotjes te drinken. Zeker als daar een leuk spelletje aan vast zit. Verder kan ik zoals een echte donkere dame zingen en dansen. Twerken gaat mij erg goed af. Wil jij mijn billen voor je op en neer zien bouncen?;Vrijgezel;165-170;Man
3994;Patskie;283;Vrouw;;;1994-03-11;31;2025-10-03 03:25:09;1;https://16hl07csd16.nl/cdn/pics/94/3994/3994/36aa_300x300_0.jpg;X;1;Mijn vriendinnen zeggen dat ik zeer spontaan ben. Maar ik vind het zelf niet echt moet ik je bekennen. Ik ben een leuke vlotte meid en woon nog bij mijn ouders. Maar over 2 weken krijg ik de sleutel van mijn eigen appartementje. Dus super veel zin in. Nu is het zo dat ik nog niet echt vriendjes mee naar huis neem. Terwijl ik wel veel zin in seks hebt. Dus straks als ik op mij zelf ben dan wil ik volledig los gaan. Kan jij mij daarbij helpen?;Vrijgezel;160-165;Man
405155;BedParty;282;Vrouw;;;1987-07-11;38;2025-10-03 08:54:52;1;https://16hl07csd16.nl/cdn/pics/55/5155/405155/655b3_300x300_0.jpg;X;1;Ik maak van het leven een groot feest. Alleen maar leuke dingen doen. Lekker los gaan bij een feestje in de kroeg. Één en al party in mijn leventje! De enige party die nog ontbreekt, is de bed-party. Ik wil daar ook graag helemaal los gaan, maar zonder vriendje word dat al iets lastiger. Ook ben ik niet het type die tijdens het feesten in de kroeg een willekeurige man mee naar huis neemt. Ik wil wel wat vertrouwen en verlangen opbouwen. Een seksmaatje, een erotische, geile buddy. Dat is wat ik wil! Heb jij ook zo een zin in een seks-party?! Ik wel namelijk, dus kom maar op en laat ons snel kennismaken!;Vrijgezel;165-170;Man
225279;Charisma;282;Vrouw;;;1991-07-23;34;2025-10-03 03:59:08;1;https://16hl07csd16.nl/cdn/pics/79/5279/225279/3970f_300x300_0.jpg;X;1;"Ik ben een sprankelende charmante innemende vrouw met een positieve levenshouding. 
Zelf  ben ik sportief, ik hou van een actief leven maar geniet ook van samen knus kroelen om de bank. 
Ik zoek een sociale sexy man, die niet jaloers is, om het vooral heel gezellig mee te hebben. Dat kan je natuurlijk op verschillende manieren opvatten. Gebruik je levendige fantasie maar wat ik hiermee bedoel. Het is bovendien belangrijk dat je een warm hart hebt. Van alleen een mooi boordje kan niemand eten.";Vrijgezel;165-170;Man
4685;Lovelyladyinred;282;Vrouw;;;1973-12-10;51;2025-09-30 17:18:08;1;https://16hl07csd16.nl/cdn/pics/85/4685/4685/395d_300x300_0.jpg;X;1;Hallo allen, ik ben hier ingeschreven om dat ik op zoek ben naar mannen die graag gemasseerd zouden willen worden. Erotisch gemasseerd wel te verstaan. Dit kan bij mij thuis. Betalen in natura..;Vrijgezel;170-175;Man
4112;Ikwel2015;282;Vrouw;;;1969-07-21;56;2025-10-03 07:58:15;1;https://16hl07csd16.nl/cdn/pics/12/4112/4112/3720_300x300_0.jpg;X;1;Overtollige bagage van andere relaties neem je niet mee een nieuwe relatie in. Dat is al een rugzak vol, wat teveel is. Natuurlijk kan het wel eens besproken worden maar het moet niet de basis zijn. Ik ga voor eerlijkheid en begrip. Gezelligheid en aandacht. En zeker niet voor negatieve lading.;Vrijgezel;165-170;Man
3852;morgane75;282;Vrouw;;;1975-05-04;50;2025-10-03 09:54:24;1;https://16hl07csd16.nl/cdn/pics/52/3852/3852/361c_300x300_0.jpg;X;1;Een simpele latina meid die op zoek is naar een leuke relatie met veel spanning en plezier.;Vrijgezel;160-165;Man
424008;Zoetedonut;281;Vrouw;;;1986-12-08;38;2025-10-02 15:06:04;1;https://16hl07csd16.nl/cdn/pics/8/4008/424008/69f58_300x300_0.jpg;X;1;Samen naar een film kijken of een drankje doen, dat is zo cliché. Bij mij moet je echt met heel wat anders komen, anders maak je geen kans. Ik trek veel mannen aan, omdat ik rondingen heb op de juiste plekken. Mijn familie en vrienden weten dat ze eerst moeten bellen, anders doe ik de deur niet open. Ik loop dagelijks rond in mijn mooie bikini of in een mooie lingerieset. Picture perfect! Ik zoek gewoon een aantrekkelijke man die bij mij past.;Vrijgezel;170-175;Man
52726;HappyMoontje;281;Vrouw;Noord-Brabant;Oisterwijk;1979-08-12;46;2025-10-03 00:40:13;1;https://16hl07csd16.nl/cdn/pics/26/2726/52726/f506_300x300_0.jpg;X;11315;Ik ben een happy single en ik geniet van het leven. Ik word ietsjes ouder en het wordt moeilijker om een leuke man te ontmoeten in mijn sociale kring. Daarom dat ik hier mijn kans wil maken. Ben jij ook happy single of ben je gewoon een man die wat te kort komt in zijn relatie dan hoor ik graag van je. Ik hou wel van positieve mensen. Verras me en laat me snel iets weten als dit je interesseert.;Vrijgezel;170-175;Man
5243;GzchtStouteMan;281;Vrouw;;;1963-10-07;61;2025-10-02 21:23:10;1;https://16hl07csd16.nl/cdn/pics/43/5243/5243/3b8b_300x300_0.jpg;X;1;Na wat jaren alleen te zijn geweest zou ik graag weer eens iemand willen ontmoeten die een aanvulling op mijn leven kan zijn. Wellicht kom ik je hier tegen.;Vrijgezel;165-170;Man
3897;Debbie1955;281;Vrouw;;;1955-04-30;70;2025-10-03 10:00:14;1;https://16hl07csd16.nl/cdn/pics/97/3897/3897/3649_300x300_0.jpg;X;1;Ik mag dan wel klein van stuk zijn, ik laat mij niet snel kennen. Na het overlijden van mijn man ben ik wel een tijd echt van slag geweest. Het kwam nogal onverwacht. Maar ik merk dat er weer plek is in mijn hart is voor een nieuwe liefde.;Weduwe/Weduwnaar;150-155;Man
213744;2Kanten;280;Vrouw;;;1971-01-13;54;2025-10-03 01:09:07;1;https://16hl07csd16.nl/cdn/pics/44/3744/213744/36a00_300x300_0.jpg;X;1;"Ik ben op zoek naar een geile en  spannende seksvriend! Als het klikt, kunnen we altijd nog zien en ervaren wat er nog meer uit kan komen. Geen gedoe maar gewoon zorgen dat we beiden aan onze trekken komen. En dan bedoel ik ook heel veel en spannend, ietsjes meer dan wat normaal is;)
Hoop op leuke en originele reacties heren en dames! X";Gescheiden;165-170;Man
208855;Justsexforme;280;Vrouw;;;1987-11-06;37;2025-09-07 20:05:03;1;https://16hl07csd16.nl/cdn/pics/55/8855/208855/356e7_300x300_0.jpg;Y;1;Als mannen het mogen, dan mogen vrouwen het toch ook? Ik zoek eigenlijk gewoon een bedpartner voor de seks, voor regelmatig gezellige avondjes. Daar is toch helemaal niks mis mee? Gewoon lekker de lusten delen en niet de lasten. En ik doe het met toestemming van mijn partner dus dat is ook geen enkel probleem.;Open relatie;160-165;Man
403635;FunTogether;280;Vrouw;;;1990-12-25;34;2025-10-02 19:49:07;1;https://16hl07csd16.nl/cdn/pics/35/3635/403635/64fc3_300x300_0.jpg;X;1;"Ik ben iemand die absoluut niet alleen kan zijn. Ik vind het heerlijk om iemand bij mij te hebben met wie ik lekker kan kletsen, er op uit kan gaan en met wie ik lekker gek kan doen en mijzelf kan zijn. Nu doe ik dat altijd met vriendinnen. En hoewel dat echt wel heel erg fijn is, zou ik graag eens genieten mannelijk gezelschap aan mijn zijde. Een fijne vriendschap opbouwen met extra's. Een friend with benefits heet dat. Het lijkt mij heerlijk! Voor mij is er de mogelijkheid om partners te worden, maar goed dat ligt natuurlijk geheel aan de situatie en ook aan de andere persoon.
Ik hoop hier in contact te komen met een leuke en lieve man die ook op zoek is naar een FWB, misschien kunnen we elkaar helpen! Liefs, Marieke";Vrijgezel;170-175;Man
18226;Giveittome123;280;Vrouw;;;1971-10-17;53;2025-10-01 20:39:04;1;https://16hl07csd16.nl/cdn/pics/26/8226/18226/6e42_300x300_0.jpg;X;1;Het liefst heb ik meerdere ladingen op mijn borsten! Hoe vaak op een nacht kan jij die wens in vervulling laten gaan??;Gescheiden;170-175;Man
407750;MonaLisa;279;Vrouw;;;1984-04-10;41;2025-10-03 09:51:07;1;https://16hl07csd16.nl/cdn/pics/50/7750/407750/65fd6_300x300_0.jpg;X;1;Nou heren, in plaats van in een magazine, sta ik nu op een website. Ik heb schijnbaar ook wel eens behoefte aan een verzetje dus hier ben ik dan. Je mag mij Lisa noemen en wil iemand leren kennen die van stomende hete seks houdt. Ik heb een uitstekend uithoudingsvermogen dus ik zou jou zeker niet teleurstellen. Jij mij ook niet hoop ik? Sta je ook open voor spannende dingen? Ik vertel je er wel meer over als je wilt..;Vrijgezel;175-180;Man
5054;OpenBoek;279;Vrouw;;;1963-10-26;61;2025-10-03 09:19:59;1;https://16hl07csd16.nl/cdn/pics/54/5054/5054/3ace_300x300_0.jpg;X;1;In mijn jonge jaren liet ik mij wel eens betalen voor seks dat zeg ik eerlijk. Ik was een opstandige tiener, ook nog in mijn begin 20 jaren wel. Was niet gebonden en had er plezier aan ook. Tot ik de echte liefde leerde kennen en toen deed ik het niet meer. Heb een super goed huwelijk gehad tot voor vier jaar geleden, toen is hij in een ongeval plots overleden. Ik ben mega depressief geweest, ben hiervoor ook opgenomen geweest maar nu ben ik redelijk weer mijzelf. Maar ik zou het gewoon fijn vinden om een leuke vriend te treffen, een die alles van mij weet en mij kiest om wie ik ben.;Weduwe/Weduwnaar;170-175;Man
4108;BarbieBlond;279;Vrouw;;;1977-06-21;48;2025-10-03 02:27:09;1;https://16hl07csd16.nl/cdn/pics/8/4108/4108/371c_300x300_0.jpg;X;1;Hallo, ik ben een rustige meid die hoopt een fijne partner te vinden, op een andere manier dan ze is gewend. Ik ben nog nooit via een website als deze te werk gegaan maar ik heb er goede dingen over gehoord dus ja hier ben ik dan. Ik ben een spontane, gezellige maar wel af en toe verlegen meid met het hart op de goede plaats.;Vrijgezel;170-175;Man
137;LonelyGirl1;279;Vrouw;;;1969-06-14;56;2025-10-03 09:18:05;1;https://16hl07csd16.nl/cdn/pics/37/137/137/2799_300x300_0.jpg;X;1;Hoi, ik ben een mollige gezellige vrouw die van jonge knullen houdt. Ik wil je nog wel eens wat leuke trucjes leren hoor. Hmm, ik wordt al nat van de gedachte alleen al!;Vrijgezel;165-170;Man
428817;Rijpedameengeil;278;Vrouw;;;1968-05-13;57;2025-10-03 02:34:05;1;https://16hl07csd16.nl/cdn/pics/17/8817/428817/6b221_300x300_0.jpg;X;1;"Ik ben een rijpe vrouw en ik heb misschien hangende borsten en wat meer rimpeltjes dan de jongere meiden. Alleen vind ik wel dat we allemaal een eerlijke kans verdienen, tenslotte moeten hier toch ook wel wat rijpere mannen zijn die van een ouder snoepje willen snoepen? 
Ik mag graag op vakantie gaan. Zou er een reis kunnen zijn, waarbij je elke plek en elk moment van de dag in een geile extase kan blijven? Kom maar op!";Vrijgezel;170-175;Man
17462;Hockey Chick;278;Vrouw;;;1974-05-24;51;2025-10-03 01:27:09;1;https://16hl07csd16.nl/cdn/pics/62/7462/17462/6b46_300x300_0.jpg;X;1;Ik ben veel met de koters van hockey bezig, en speel af en toe ook wedstrijden. Redelijk sociaal aangelegd, hou wel van een feestje, maar die partner om samen iets mee op te bouwen zat er tot nu toe niet echt in. Ik hou wel van spraakzame mannen, maar ben ook weer niet zo'n snob dat ik een enorme status verwacht van je. Als we het maar gezellig kunnen hebben toch :) Oh en ik hou van Indonesisch eten! Misschien een idee voor een afspraakje?;Vrijgezel;170-175;Man
11172;andreake;278;Vrouw;Noord-Brabant;Geffen;1978-09-17;47;2025-10-03 02:17:04;1;https://16hl07csd16.nl/cdn/pics/72/1172/11172/52b4_300x300_0.jpg;X;11211;Na mijn scheiding ben ik even alleen gebleven samen met mijn dochter om even weer te kunnen wennen om zonder man te kunnen zijn. Nu wil ik weer een nieuwe fase ingaan en sta ik open voor iets leuks in mijn leven. Of het nu echt een relatie zal zijn of gewoon elkaar zien wanneer we zin hebben dat maak mij niet heel erg veel uit.;Gescheiden;165-170;Man
4950;Mellie;278;Vrouw;;;1996-08-10;29;2025-10-03 03:31:07;1;https://16hl07csd16.nl/cdn/pics/50/4950/4950/3a66_300x300_0.jpg;X;1;Ik moet nog een aantal jaren studeren en die tijd zal ik nog wel thuis wonen. Had een relatie maar is ook op niks uitgelopen. Ik ben nog jong dus ga mij eerst eens richten gewoon op wat plezier maken in het leven. Binden kan altijd nog toch? Ik zeg niet dat ik op een eerste date gelijk seks zou willen of moeten, maar sta op dit moment overal voor open.;Vrijgezel;165-170;Man
428816;Heetgezelschap;277;Vrouw;;;2003-03-12;22;2025-10-02 19:19:07;1;https://16hl07csd16.nl/cdn/pics/16/8816/428816/6b220_300x300_0.jpg;X;1;Als je al een tijdje zonder seks zit en echt even stoom af wilt blazen, dan hoef je niet verder te scrollen. Hoe het ook klinkt, ik ben heel makkelijk en stel geen hoge eisen. Ik wil gewoon een lekkere pik in al mijn gaatjes en goed vol gespoten worden. Natuurlijk vind ik het zonder condoom veel lekkerder maar als jij wel graag een condoom gebruikt, is dat geen enkel probleem. Waar wacht je op? Xx;Vrijgezel;160-165;Man
414611;StoeiLoesje;277;Vrouw;;;1985-03-02;40;2025-10-03 08:12:18;1;https://16hl07csd16.nl/cdn/pics/11/4611/414611/67aa3_300x300_0.jpg;X;1;Als trotse eigenaresse van een goedlopend bedrijf, heb ik het in het begin onwijs druk gehad met van alles en nog wat. Nu alles redelijk stabiel is, kan ik iets meer tijd voor mijzelf nemen. Ik kan mijn vrije tijd best goed vullen met mijn hobby's maar er is iets wat nog heel graag doe. Ik ben gek op stoeien. Waar? In bed natuurlijk! Ik ben op lichamelijk aspect een behoorlijk sportieve vrouw maar verliezen zit niet in mijn bloed. Je kunt je dan maar gewoon beter gewonnen geven hihi.;Vrijgezel;175-180;Man
